Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_Volume
1976-12-01,398.25,398.25,398.25,398.25,nan
1976-12-02,402.22,402.22,402.22,402.22,nan
1976-12-03,402.36,402.36,402.36,402.36,nan
1976-12-06,399.55,399.55,399.55,399.55,nan
1976-12-07,400.98,400.98,400.98,400.98,nan
1976-12-08,402.99,402.99,402.99,402.99,nan
1976-12-09,405.26,405.26,405.26,405.26,nan
1976-12-10,412.86,412.86,412.86,412.86,nan
1976-12-13,417.22,417.22,417.22,417.22,nan
1976-12-14,416.71,416.71,416.71,416.71,nan
1976-12-15,420.48,420.48,420.48,420.48,nan
1976-12-16,415.85,415.85,415.85,415.85,nan
1976-12-17,425.16,425.16,425.16,425.16,nan
1976-12-20,429.52,429.52,429.52,429.52,nan
1976-12-21,434.91,434.91,434.91,434.91,nan
1976-12-22,434.26,434.26,434.26,434.26,nan
1976-12-23,439.26,439.26,439.26,439.26,nan
1976-12-24,441.46,441.46,441.46,441.46,nan
1976-12-28,437.99,437.99,437.99,437.99,nan
1976-12-29,439.99,439.99,439.99,439.99,nan
1976-12-30,446.49,446.49,446.49,446.49,nan
1976-12-31,447.67,447.67,447.67,447.67,nan
1977-01-03,451,451,451,451,nan
1977-01-04,444.2,444.2,444.2,444.2,nan
1977-01-05,447.08,447.08,447.08,447.08,nan
1977-01-06,441.58,441.58,441.58,441.58,nan
1977-01-07,441.34,441.34,441.34,441.34,nan
1977-01-10,436.69,436.69,436.69,436.69,nan
1977-01-11,439.18,439.18,439.18,439.18,nan
1977-01-12,433.76,433.76,433.76,433.76,nan
1977-01-13,437.98,437.98,437.98,437.98,nan
1977-01-14,438.49,438.49,438.49,438.49,nan
1977-01-17,436.54,436.54,436.54,436.54,nan
1977-01-18,438.74,438.74,438.74,438.74,nan
1977-01-19,439.52,439.52,439.52,439.52,nan
1977-01-20,442.4,442.4,442.4,442.4,nan
1977-01-21,442.33,442.33,442.33,442.33,nan
1977-01-24,441.12,441.12,441.12,441.12,nan
1977-01-25,438.52,438.52,438.52,438.52,nan
1977-01-26,438.01,438.01,438.01,438.01,nan
1977-01-27,433.31,433.31,433.31,433.31,nan
1977-01-28,433.41,433.41,433.41,433.41,nan
1977-01-31,434.25,434.25,434.25,434.25,nan
1977-02-01,431.02,431.02,431.02,431.02,nan
1977-02-02,432.58,432.58,432.58,432.58,nan
1977-02-03,433.39,433.39,433.39,433.39,nan
1977-02-04,435.92,435.92,435.92,435.92,nan
1977-02-07,444.65,444.65,444.65,444.65,nan
1977-02-08,445.2,445.2,445.2,445.2,nan
1977-02-09,442.32,442.32,442.32,442.32,nan
1977-02-10,439.54,439.54,439.54,439.54,nan
1977-02-11,440.82,440.82,440.82,440.82,nan
1977-02-14,436.16,436.16,436.16,436.16,nan
1977-02-15,436.58,436.58,436.58,436.58,nan
1977-02-16,439.61,439.61,439.61,439.61,nan
1977-02-17,443.73,443.73,443.73,443.73,nan
1977-02-22,439.77,439.77,439.77,439.77,nan
1977-02-23,434.38,434.38,434.38,434.38,nan
1977-02-24,430.34,430.34,430.34,430.34,nan
1977-02-25,425.42,425.42,425.42,425.42,nan
1977-02-28,427.76,427.76,427.76,427.76,nan
1977-03-01,433.28,433.28,433.28,433.28,nan
1977-03-02,433.2,433.2,433.2,433.2,nan
1977-03-03,429.06,429.06,429.06,429.06,nan
1977-03-04,427.93,427.93,427.93,427.93,nan
1977-03-07,422.88,422.88,422.88,422.88,nan
1977-03-08,418.66,418.66,418.66,418.66,nan
1977-03-09,419.06,419.06,419.06,419.06,nan
1977-03-10,422.66,422.66,422.66,422.66,nan
1977-03-11,419.11,419.11,419.11,419.11,nan
1977-03-14,415.45,415.45,415.45,415.45,nan
1977-03-15,419.26,419.26,419.26,419.26,nan
1977-03-16,419.97,419.97,419.97,419.97,nan
1977-03-17,418.31,418.31,418.31,418.31,nan
1977-03-18,416.19,416.19,416.19,416.19,nan
1977-03-21,415.61,415.61,415.61,415.61,nan
1977-03-22,419.55,419.55,419.55,419.55,nan
1977-03-23,421.87,421.87,421.87,421.87,nan
1977-03-24,419.37,419.37,419.37,419.37,nan
1977-03-25,420.06,420.06,420.06,420.06,nan
1977-03-28,418.86,418.86,418.86,418.86,nan
1977-03-29,417.71,417.71,417.71,417.71,nan
1977-03-30,416.15,416.15,416.15,416.15,nan
1977-03-31,417.27,417.27,417.27,417.27,nan
1977-04-01,424.59,424.59,424.59,424.59,nan
1977-04-04,430.95,430.95,430.95,430.95,nan
1977-04-06,428.07,428.07,428.07,428.07,nan
1977-04-07,430.14,430.14,430.14,430.14,nan
1977-04-12,430.43,430.43,430.43,430.43,nan
1977-04-13,435.56,435.56,435.56,435.56,nan
1977-04-14,434.4,434.4,434.4,434.4,nan
1977-04-15,436.66,436.66,436.66,436.66,nan
1977-04-18,446.31,446.31,446.31,446.31,nan
1977-04-19,439.63,439.63,439.63,439.63,nan
1977-04-20,455.46,445.46,445.46,445.46,nan
1977-04-22,448.74,448.74,448.74,448.74,nan
1977-04-25,444.46,444.46,444.46,444.46,nan
1977-04-26,442.75,442.75,442.75,442.75,nan
1977-04-27,442.5,442.5,442.5,442.5,nan
1977-04-28,443.53,443.53,443.53,443.53,nan
1977-04-29,441.94,441.94,441.94,441.94,nan
1977-05-02,440.23,440.23,440.23,440.23,nan
1977-05-03,439.96,439.96,439.96,439.96,nan
1977-05-04,442.02,442.02,442.02,442.02,nan
1977-05-05,445.04,445.04,445.04,445.04,nan
1977-05-06,443.98,443.98,443.98,443.98,nan
1977-05-09,446.37,446.37,446.37,446.37,nan
1977-05-10,447.65,447.65,447.65,447.65,nan
1977-05-11,452.17,452.17,452.17,452.17,nan
1977-05-12,450.91,450.91,450.91,450.91,nan
1977-05-13,451.29,451.29,451.29,451.29,nan
1977-05-16,448.85,448.85,448.85,448.85,nan
1977-05-17,447.12,447.12,447.12,447.12,nan
1977-05-18,447.38,447.38,447.38,447.38,nan
1977-05-19,445.96,445.96,445.96,445.96,nan
1977-05-20,443.97,443.97,443.97,443.97,nan
1977-05-23,440.7,440.7,440.7,440.7,nan
1977-05-24,441.43,441.43,441.43,441.43,nan
1977-05-25,442.51,442.51,442.51,442.51,nan
1977-05-26,441.13,441.13,441.13,441.13,nan
1977-05-27,441.94,441.94,441.94,441.94,nan
1977-05-30,438.67,438.67,438.67,438.67,nan
1977-05-31,438.96,438.96,438.96,438.96,nan
1977-06-01,443.32,443.32,443.32,443.32,nan
1977-06-02,447.6,447.6,447.6,447.6,nan
1977-06-03,450.22,450.22,450.22,450.22,nan
1977-06-06,448.04,448.04,448.04,448.04,nan
1977-06-07,446.1,446.1,446.1,446.1,nan
1977-06-08,446.07,446.07,446.07,446.07,nan
1977-06-09,448.42,448.42,448.42,448.42,nan
1977-06-10,448.3,448.3,448.3,448.3,nan
1977-06-13,445.89,445.89,445.89,445.89,nan
1977-06-14,443.65,443.65,443.65,443.65,nan
1977-06-15,441.7,441.7,441.7,441.7,nan
1977-06-16,438.39,438.39,438.39,438.39,nan
1977-06-17,439.76,439.76,439.76,439.76,nan
1977-06-20,440.08,440.08,440.08,440.08,nan
1977-06-22,436.64,436.64,436.64,436.64,nan
1977-06-23,437.21,437.21,437.21,437.21,nan
1977-06-24,436.43,436.43,436.43,436.43,nan
1977-06-27,434.59,434.59,434.59,434.59,nan
1977-06-28,436.02,436.02,436.02,436.02,nan
1977-06-29,438.12,438.12,438.12,438.12,nan
1977-06-30,439.59,439.59,439.59,439.59,nan
1977-07-04,436.82,436.82,436.82,436.82,nan
1977-07-05,435.45,435.45,435.45,435.45,nan
1977-07-06,437.16,437.16,437.16,437.16,nan
1977-07-07,436.8,436.8,436.8,436.8,nan
1977-07-08,435.98,435.98,435.98,435.98,nan
1977-07-11,435.64,435.64,435.64,435.64,nan
1977-07-12,436.65,436.65,436.65,436.65,nan
1977-07-13,435.74,435.74,435.74,435.74,nan
1977-07-14,431.87,431.87,431.87,431.87,nan
1977-07-15,431.31,431.31,431.31,431.31,nan
1977-07-18,427.98,427.98,427.98,427.98,nan
1977-07-19,422.78,422.78,422.78,422.78,nan
1977-07-20,426.32,426.32,426.32,426.32,nan
1977-07-21,422.48,422.48,422.48,422.48,nan
1977-07-22,419.3,419.3,419.3,419.3,nan
1977-07-25,418.47,418.47,418.47,418.47,nan
1977-07-26,414.83,414.03,414.03,414.03,nan
1977-07-27,413.5,413.5,413.5,413.5,nan
1977-07-28,414.94,414.94,414.94,414.94,nan
1977-07-29,417.85,417.85,417.85,417.85,nan
1977-08-02,416.02,416.02,416.02,416.02,nan
1977-08-03,414.13,414.13,414.13,414.13,nan
1977-08-04,414.12,414.12,414.12,414.12,nan
1977-08-05,416.79,416.79,416.79,416.79,nan
1977-08-08,421.43,421.43,421.43,421.43,nan
1977-08-09,425.82,425.82,425.82,425.82,nan
1977-08-10,424.45,424.45,424.45,424.45,nan
1977-08-11,421.08,421.08,421.08,421.08,nan
1977-08-12,419.26,419.26,419.26,419.26,nan
1977-08-15,418.27,418.27,418.27,418.27,nan
1977-08-16,419.01,419.01,419.01,419.01,nan
1977-08-17,418.68,418.68,418.68,418.68,nan
1977-08-18,420.01,420.01,420.01,420.01,nan
1977-08-19,419.36,419.36,419.36,419.36,nan
1977-08-22,421.03,421.03,421.03,421.03,nan
1977-08-23,421.13,421.13,421.13,421.13,nan
1977-08-24,421.8,421.8,421.8,421.8,nan
1977-08-25,421.95,421.95,421.95,421.95,nan
1977-08-26,427.83,427.83,427.83,427.83,nan
1977-08-30,430.22,430.22,430.22,430.22,nan
1977-08-31,427.73,427.73,427.73,427.73,nan
1977-09-01,429.05,429.05,429.05,429.05,nan
1977-09-02,435.18,435.18,435.18,435.18,nan
1977-09-05,433.73,433.73,433.73,433.73,nan
1977-09-06,431.1,431.1,431.1,431.1,nan
1977-09-07,427.74,427.74,427.74,427.74,nan
1977-09-08,428.79,428.79,428.79,428.79,nan
1977-09-09,429.95,429.95,429.95,429.95,nan
1977-09-12,428.99,428.99,428.99,428.99,nan
1977-09-13,427.75,427.75,427.75,427.75,nan
1977-09-14,428.15,428.15,428.15,428.15,nan
1977-09-15,427.49,427.49,427.49,427.49,nan
1977-09-16,424.62,424.62,424.62,424.62,nan
1977-09-19,420.47,420.47,420.47,420.47,nan
1977-09-20,420.48,420.48,420.48,420.48,nan
1977-09-21,420.93,420.93,420.93,420.93,nan
1977-09-22,419.43,419.43,419.43,419.43,nan
1977-09-23,418.17,418.17,418.17,418.17,nan
1977-09-26,415.7,415.7,415.7,415.7,nan
1977-09-27,417.08,417.08,417.08,417.08,nan
1977-09-29,416.23,416.43,416.43,416.43,nan
1977-09-30,417.09,417.09,417.09,417.09,nan
1977-10-03,420.01,420.01,420.01,420.01,nan
1977-10-04,425.4,425.4,425.4,425.4,nan
1977-10-05,425.51,425.51,425.51,425.51,nan
1977-10-06,425.42,425.42,425.42,425.42,nan
1977-10-07,423.48,423.48,423.48,423.48,nan
1977-10-10,421.49,421.49,421.49,421.49,nan
1977-10-11,421.63,421.63,421.63,421.63,nan
1977-10-12,420.55,420.55,420.55,420.55,nan
1977-10-13,418.81,418.81,418.81,418.81,nan
1977-10-14,416.89,416.89,416.89,416.89,nan
1977-10-17,416.36,416.36,416.36,416.36,nan
1977-10-18,419.17,419.17,419.17,419.17,nan
1977-10-19,419.05,419.05,419.05,419.05,nan
1977-10-20,418.17,418.17,418.17,418.17,nan
1977-10-24,417.86,417.86,417.86,417.86,nan
1977-10-25,413.54,413.54,413.54,413.54,nan
1977-10-26,414.18,414.18,414.18,414.18,nan
1977-10-27,414.64,414.64,414.64,414.64,nan
1977-10-28,415.51,415.51,415.51,415.51,nan
1977-10-31,417.79,417.79,417.79,417.79,nan
1977-11-01,422.27,422.27,422.27,422.27,nan
1977-11-02,432.23,432.23,432.23,432.23,nan
1977-11-03,436.84,436.84,436.84,436.84,nan
1977-11-04,434.8,434.8,434.8,434.8,nan
1977-11-07,426.36,426.36,426.36,426.36,nan
1977-11-08,433.93,433.93,433.93,433.93,nan
1977-11-09,432.43,432.43,432.43,432.43,nan
1977-11-10,429.94,429.94,429.94,429.94,nan
1977-11-11,434.49,434.49,434.49,434.49,nan
1977-11-14,432.76,432.76,432.76,432.76,nan
1977-11-15,430.77,430.77,430.77,430.77,nan
1977-11-16,430.8,430.8,430.8,430.8,nan
1977-11-17,426.98,426.98,426.98,426.98,nan
1977-11-18,425.51,425.51,425.51,425.51,nan
1977-11-21,422.4,422.4,422.4,422.4,nan
1977-11-22,422.37,422.37,422.37,422.37,nan
1977-11-23,424.67,424.67,424.67,424.67,nan
1977-11-24,419.9,419.9,419.9,419.9,nan
1977-11-25,420.54,420.54,420.54,420.54,nan
1977-11-28,418.13,418.13,418.13,418.13,nan
1977-11-29,418.16,418.16,418.16,418.16,nan
1977-11-30,419.29,419.29,419.29,419.29,nan
1977-12-01,420.57,420.57,420.57,420.57,nan
1977-12-02,421.72,421.72,421.72,421.72,nan
1977-12-05,421.13,421.13,421.13,421.13,nan
1977-12-06,421.85,421.85,421.85,421.85,nan
1977-12-07,421.09,421.09,421.09,421.09,nan
1977-12-08,419.17,419.17,419.17,419.17,nan
1977-12-09,419.15,419.15,419.15,419.15,nan
1977-12-12,417.77,417.77,417.77,417.77,nan
1977-12-13,418.21,418.21,418.21,418.21,nan
1977-12-14,418.9,418.9,418.9,418.9,nan
1977-12-15,416.26,416.26,416.26,416.26,nan
1977-12-16,416.41,416.41,416.41,416.41,nan
1977-12-19,414.82,414.82,414.82,414.82,nan
1977-12-20,411.97,411.97,411.97,411.97,nan
1977-12-21,411.03,411.03,411.03,411.03,nan
1977-12-22,409.23,409.23,409.23,409.23,nan
1977-12-23,405.95,405.95,405.95,405.95,nan
1977-12-28,406.24,406.24,406.24,406.24,nan
1977-12-29,405.34,405.34,405.34,405.34,nan
1977-12-30,404.02,404.02,404.02,404.02,nan
1978-01-03,393.74,393.74,393.74,393.74,nan
1978-01-04,388.29,388.29,388.29,388.29,nan
1978-01-05,329.59,392.59,392.59,392.59,nan
1978-01-06,394.82,394.82,394.82,394.82,nan
1978-01-09,391.9,391.9,391.9,391.9,nan
1978-01-10,390.16,390.16,390.16,390.16,nan
1978-01-11,388.39,388.39,388.39,388.39,nan
1978-01-12,384.41,384.41,384.41,384.41,nan
1978-01-13,383.44,383.44,383.44,383.44,nan
1978-01-16,389.71,389.71,389.71,389.71,nan
1978-01-17,392.37,392.37,392.37,392.37,nan
1978-01-18,397.06,397.06,397.06,397.06,nan
1978-01-19,402.18,402.18,402.18,402.18,nan
1978-01-20,400.27,400.27,400.27,400.27,nan
1978-01-23,405.65,405.65,405.65,405.65,nan
1978-01-24,410.18,410.18,410.18,410.18,nan
1978-01-25,405.57,405.57,405.57,405.57,nan
1978-01-26,402.27,402.27,402.27,402.27,nan
1978-01-27,406.65,406.65,406.65,406.65,nan
1978-01-30,406.74,406.74,406.74,406.74,nan
1978-01-31,405.32,405.32,405.32,405.32,nan
1978-02-01,404.04,404.04,404.04,404.04,nan
1978-02-02,405.68,405.68,405.68,405.68,nan
1978-02-03,411.03,411.03,411.03,411.03,nan
1978-02-06,411.88,411.88,411.88,411.88,nan
1978-02-10,410.23,410.23,410.23,410.23,nan
1978-02-13,411.08,411.08,411.08,411.08,nan
1978-02-14,409.58,409.58,409.58,409.58,nan
1978-02-15,405.74,405.74,405.74,405.74,nan
1978-02-16,407.8,407.8,407.8,407.8,nan
1978-02-17,410.06,410.06,410.06,410.06,nan
1978-02-20,412.08,412.08,412.08,412.08,nan
1978-02-21,410.81,410.81,410.81,410.81,nan
1978-02-22,409.48,409.48,409.48,409.48,nan
1978-02-23,409.02,409.02,409.02,409.02,nan
1978-02-24,411.45,411.45,411.45,411.45,nan
1978-02-27,414.74,414.74,414.74,414.74,nan
1978-02-28,413.03,413.03,413.03,413.03,nan
1978-03-01,410.95,410.95,410.95,410.95,nan
1978-03-02,412.65,412.65,412.65,412.65,nan
1978-03-03,421.62,421.62,421.62,421.62,nan
1978-03-06,420.68,420.68,420.68,420.68,nan
1978-03-07,421.8,421.8,421.8,421.8,nan
1978-03-08,420.51,420.51,420.51,420.51,nan
1978-03-09,419.93,419.93,419.93,419.93,nan
1978-03-10,420.91,420.91,420.91,420.91,nan
1978-03-13,421.42,421.42,421.42,421.42,nan
1978-03-14,420.65,420.65,420.65,420.65,nan
1978-03-15,418.42,418.42,418.42,418.42,nan
1978-03-16,417.83,417.83,417.83,417.83,nan
1978-03-17,423.45,423.45,423.45,423.45,nan
1978-03-20,428.38,428.38,428.38,428.38,nan
1978-03-21,434.57,434.57,434.57,434.57,nan
1978-03-22,435.27,435.27,435.27,435.27,nan
1978-03-23,438.53,438.53,438.53,438.53,nan
1978-03-28,443.81,443.81,443.81,443.81,nan
1978-03-29,446.41,446.41,446.41,446.41,nan
1978-03-30,444.08,444.08,444.08,444.08,nan
1978-03-31,449.44,449.44,449.44,449.44,nan
1978-04-03,451.54,451.54,451.54,451.54,nan
1978-04-04,451.67,451.67,451.67,451.67,nan
1978-04-06,445.35,445.35,445.35,445.35,nan
1978-04-07,447.17,447.17,447.17,447.17,nan
1978-04-10,446.8,446.8,446.8,446.8,nan
1978-04-11,449.63,449.63,449.63,449.63,nan
1978-04-12,445.69,445.69,445.69,445.69,nan
1978-04-13,442.13,442.13,442.13,442.13,nan
1978-04-14,436.96,436.96,436.96,436.96,nan
1978-04-17,434.29,434.29,434.29,434.29,nan
1978-04-18,441.18,441.18,441.18,441.18,nan
1978-04-19,442.86,442.86,442.86,442.86,nan
1978-04-20,448.91,448.91,448.91,448.91,nan
1978-04-24,448.82,448.82,448.82,448.82,nan
1978-04-25,455.09,455.09,455.09,455.09,nan
1978-04-26,459.91,459.91,459.91,459.91,nan
1978-04-27,456.02,456.02,456.02,456.02,nan
1978-04-28,460.23,460.23,460.23,460.23,nan
1978-05-01,461.83,461.83,461.83,461.83,nan
1978-05-02,459.39,459.39,459.39,459.39,nan
1978-05-03,456.25,456.25,456.25,456.25,nan
1978-05-04,456.1,456.1,456.1,456.1,nan
1978-05-05,457.17,457.17,457.17,457.17,nan
1978-05-08,455.24,455.24,455.24,455.24,nan
1978-05-09,451.36,451.36,451.36,451.36,nan
1978-05-10,451.97,451.97,451.97,451.97,nan
1978-05-11,449.77,449.77,449.77,449.77,nan
1978-05-12,450.42,450.42,450.42,450.42,nan
1978-05-15,452.33,452.33,452.33,452.33,nan
1978-05-16,457.96,457.96,457.96,457.96,nan
1978-05-17,460.81,460.81,460.81,460.81,nan
1978-05-18,458.82,458.82,458.82,458.82,nan
1978-05-19,462.15,462.15,462.15,462.15,nan
1978-05-22,465.65,465.65,465.65,465.65,nan
1978-05-23,466.37,466.37,466.37,466.37,nan
1978-05-24,471.14,471.14,471.14,471.14,nan
1978-05-25,470.19,470.19,470.19,470.19,nan
1978-05-26,468.7,468.7,468.7,468.7,nan
1978-05-29,464.31,464.31,464.31,464.31,nan
1978-05-30,469.31,469.31,469.31,469.31,nan
1978-05-31,472.57,472.57,472.57,472.57,nan
1978-06-01,477.25,477.25,477.25,477.25,nan
1978-06-02,479.85,479.85,479.85,479.85,nan
1978-06-05,484.17,484.17,484.17,484.17,nan
1978-06-06,488.72,488.72,488.72,488.72,nan
1978-06-07,494.22,494.22,494.22,494.22,nan
1978-06-08,505.28,505.28,505.28,505.28,nan
1978-06-09,517.04,517.04,517.04,517.04,nan
1978-06-12,518.8,518.8,518.8,518.8,nan
1978-06-13,513.77,513.77,513.77,513.77,nan
1978-06-14,528.26,528.26,528.26,528.26,nan
1978-06-15,546.54,546.54,546.54,546.54,nan
1978-06-16,544.26,544.26,544.26,544.26,nan
1978-06-19,562.31,562.31,562.31,562.31,nan
1978-06-20,552.48,552.48,552.48,552.48,nan
1978-06-21,540.72,540.72,540.72,540.72,nan
1978-06-22,549.72,549.72,549.72,549.72,nan
1978-06-23,548.08,548.08,548.08,548.08,nan
1978-06-26,536.95,536.95,536.95,536.95,nan
1978-06-27,541.04,541.04,541.04,541.04,nan
1978-06-28,544.85,544.85,544.85,544.85,nan
1978-06-29,548.56,548.56,548.56,548.56,nan
1978-06-30,556.88,556.88,556.88,556.88,nan
1978-07-03,567.28,567.28,567.28,567.28,nan
1978-07-04,564.72,564.72,564.72,564.72,nan
1978-07-05,574.72,574.72,574.72,574.72,nan
1978-07-06,582.67,582.67,582.67,582.67,nan
1978-07-07,581.32,581.32,581.32,581.32,nan
1978-07-10,573.13,573.13,573.13,573.13,nan
1978-07-11,580.42,580.42,580.42,580.42,nan
1978-07-12,574.77,574.77,574.77,574.77,nan
1978-07-13,565.69,565.69,565.69,565.69,nan
1978-07-14,567.38,567.38,567.38,567.38,nan
1978-07-17,557.22,557.22,557.22,557.22,nan
1978-07-18,549.31,549.31,549.31,549.31,nan
1978-07-19,556.97,556.97,556.97,556.97,nan
1978-07-20,554.94,554.94,554.94,554.94,nan
1978-07-21,557.09,557.09,557.09,557.09,nan
1978-07-24,571.96,571.96,571.96,571.96,nan
1978-07-25,578.02,578.02,578.02,578.02,nan
1978-07-28,581.86,581.86,581.86,581.86,nan
1978-07-31,584.42,584.42,584.42,584.42,nan
1978-08-01,593.13,593.13,593.13,593.13,nan
1978-08-02,592.96,592.96,592.96,592.96,nan
1978-08-03,592.43,592.43,592.43,592.43,nan
1978-08-04,600.75,600.75,600.75,600.75,nan
1978-08-08,615.64,615.64,615.64,615.64,nan
1978-08-09,621.58,621.58,621.58,621.58,nan
1978-08-10,614.38,614.38,614.38,614.38,nan
1978-08-11,624.22,624.22,624.22,624.22,nan
1978-08-14,631.54,631.54,631.54,631.54,nan
1978-08-15,647.98,647.98,647.98,647.98,nan
1978-08-16,643.54,643.54,643.54,643.54,nan
1978-08-17,660.42,660.42,660.42,660.42,nan
1978-08-18,680.12,680.12,680.12,680.12,nan
1978-08-21,657,657,657,657,nan
1978-08-22,634.42,634.42,634.42,634.42,nan
1978-08-23,649.7,649.7,649.7,649.7,nan
1978-08-24,666.4,666.4,666.4,666.4,nan
1978-08-25,661.41,661.41,661.41,661.41,nan
1978-08-29,664.51,664.51,664.51,664.51,nan
1978-08-30,678.56,678.56,678.56,678.56,nan
1978-08-31,679.82,679.82,679.82,679.82,nan
1978-09-01,696.43,696.43,696.43,696.43,nan
1978-09-04,707.79,707.79,707.79,707.79,nan
1978-09-05,692.28,692.28,692.28,692.28,nan
1978-09-06,687.41,687.41,687.41,687.41,nan
1978-09-07,700.39,700.39,700.39,700.39,nan
1978-09-08,697.25,697.25,697.25,697.25,nan
1978-09-11,680.91,680.91,680.91,680.91,nan
1978-09-12,689.31,689.31,689.31,689.31,nan
1978-09-13,676.27,676.27,676.27,676.27,nan
